id,area,floor,max_floor,type,wall_type,rooms,region,year,price
4693,40.7,8,12,Вторичка,кирпичный,1,Дзержинский,,2300000
4694,52.9,3,10,Вторичка,блочный,2,Дзержинский,2002,2900000
4695,44.4,3,7,Вторичка,кирпичный,1,Дзержинский,2012,1990000
4696,44.4,2,5,Вторичка,панельный,2,Дзержинский,,1899000
4697,45.1,1,5,Вторичка,кирпичный,2,Фрунзенский,1967,1700000
4698,97.2,7,10,Вторичка,панельный,3,Фрунзенский,2010,4800000
4699,42.0,5,5,Вторичка,кирпичный,2,Красноперекопский,,2050000
4700,63.0,1,5,Вторичка,панельный,3,Дзержинский,,2350000
4701,38.1,4,16,Новостройки,монолитный,1,Дзержинский,2018,1723000
4702,60.4,5,12,Вторичка,кирпичный,3,Фрунзенский,,2649000
4703,,5,5,Вторичка,кирпичный,1,Красноперекопский,1972,1060000
4704,37.0,11,16,Вторичка,кирпичный,1,Фрунзенский,,2100000
4705,63.5,3,5,Вторичка,кирпичный,3,Заволжский,1977,2250000
4706,100.0,5,5,Вторичка,кирпичный,2,Заволжский,2010,4450000
4707,72.3,4,4,Вторичка,кирпичный,2,Заволжский,,3300000
4708,38.0,13,18,Вторичка,кирпичный,1,Фрунзенский,,1900000
4709,47.0,3,5,Вторичка,кирпичный,2,Фрунзенский,1972,1950000
4710,36.1,2,4,Вторичка,кирпичный,1,Заволжский,,2250000
4711,60.0,5,5,Вторичка,кирпичный,2,Заволжский,,3149000
4712,50.0,3,5,Вторичка,панельный,2,Заволжский,,2300000
4713,37.0,5,5,Вторичка,кирпичный,1,Фрунзенский,,1850000
4714,61.0,9,9,Вторичка,панельный,3,Дзержинский,1983,2500000
4715,30.0,9,9,Вторичка,панельный,1,Заволжский,1985,1190000
4716,,2,9,Вторичка,панельный,1,Заволжский,1984,1380000
4717,79.0,4,4,Вторичка,кирпичный,3,Заволжский,1945,1900000
4718,66.0,4,4,Вторичка,кирпичный,3,Заволжский,1988,2000000
4719,50.0,7,9,Вторичка,кирпичный,2,Дзержинский,2015,2650000
4720,34.0,7,9,Вторичка,панельный,1,Дзержинский,1983,1650000
4721,60.0,11,12,Вторичка,монолитный,2,Дзержинский,2016,2550000
4722,63.0,8,10,Вторичка,кирпичный,2,Ленинский,,5750000
4723,49.1,18,18,Новостройки,кирпичный,1,Ленинский,,2950000
4724,66.4,1,25,Новостройки,кирпичный,2,Красноперекопский,,3119860
4725,33.0,5,5,Вторичка,монолитный,1,Фрунзенский,,1450000
4726,39.6,3,8,Новостройки,кирпичный,1,Красноперекопский,1953,1782450
4727,57.8,7,8,Новостройки,кирпичный,2,Красноперекопский,1953,2543640
4728,50.0,16,16,Новостройки,кирпичный,2,Дзержинский,,2374800
4729,30.0,2,9,Вторичка,панельный,1,Заволжский,1995,1450000
4730,44.0,5,5,Вторичка,кирпичный,2,Ленинский,,2400000
4731,64.0,9,10,Вторичка,кирпичный,2,Фрунзенский,2015,3300000
4732,,2,5,Вторичка,кирпичный,1,Фрунзенский,1972,1599000
4733,52.6,3,10,Новостройки,кирпичный,2,Дзержинский,,2837700
4734,42.0,17,17,Новостройки,монолитный,1,Фрунзенский,,2115000
4735,63.4,1,17,Новостройки,монолитный,2,Фрунзенский,,3074900
4736,36.4,6,10,Новостройки,кирпичный,1,Дзержинский,,1930790
4737,49.6,12,25,Новостройки,монолитный,1,Красноперекопский,,2800140
4738,84.0,9,17,Новостройки,монолитный,3,Фрунзенский,,3780000
4739,70.0,12,16,Вторичка,монолитный,2,Заволжский,,3600000
4740,48.6,17,17,Новостройки,кирпичный,1,Дзержинский,2016,1950000
4741,81.7,1,10,Вторичка,кирпичный,3,Дзержинский,,2300000
4742,111.0,2,3,Новостройки,кирпичный,4,Фрунзенский,,4902500
4743,42.0,17,17,Новостройки,монолитный,1,Фрунзенский,,2115000
4744,63.4,1,17,Новостройки,монолитный,2,Фрунзенский,,3074900
4745,36.4,6,10,Новостройки,кирпичный,1,Дзержинский,,1930790
4746,49.6,12,25,Новостройки,монолитный,1,Красноперекопский,,2800140
4747,84.0,9,17,Новостройки,монолитный,3,Фрунзенский,,3780000
4748,64.0,3,14,Вторичка,монолитный,2,Дзержинский,2014,3630000
4749,85.7,6,6,Новостройки,кирпичный,3,Заволжский,,3749600
4750,46.2,6,6,Новостройки,кирпичный,1,Заволжский,,2196500
4751,51.1,25,25,Новостройки,монолитный,1,Красноперекопский,,2400290
4752,62.7,5,5,Вторичка,кирпичный,3,Фрунзенский,1969,2150000
4753,93.0,9,9,Вторичка,кирпичный,3,Кировский,,6900000
4754,47.4,5,5,Вторичка,кирпичный,2,Заволжский,,2000000
4755,43.0,1,5,Вторичка,панельный,2,Дзержинский,1968,1300000
4756,60.0,10,16,Вторичка,блочный,2,Кировский,,3800000
4757,43.0,2,5,Вторичка,кирпичный,2,Красноперекопский,,2050000
4758,44.0,3,4,Вторичка,кирпичный,2,Заволжский,,1950000
4759,50.2,3,3,Вторичка,кирпичный,2,Ленинский,,3600000
4760,59.8,3,9,Новостройки,кирпичный,2,Заволжский,,2720000
4761,82.0,3,5,Вторичка,кирпичный,3,Ленинский,,4650000
4762,43.0,2,4,Вторичка,кирпичный,1,Кировский,,4300000
4763,46.0,5,9,Вторичка,кирпичный,2,Заволжский,,2000000
4764,50.0,7,9,Вторичка,кирпичный,2,Фрунзенский,1989,3100000
4765,30.0,2,9,Вторичка,панельный,1,Заволжский,,1750000
4766,67.2,9,9,Новостройки,кирпичный,2,Ленинский,,4231710
4767,42.0,7,10,Вторичка,кирпичный,1,Заволжский,,2030400
4768,38.0,2,9,Вторичка,панельный,1,Заволжский,,2100000
4769,36.0,4,9,Вторичка,кирпичный,1,Фрунзенский,,1690000
4770,81.0,6,9,Вторичка,кирпичный,3,Фрунзенский,,3300000
4771,30.2,4,5,Вторичка,панельный,1,Дзержинский,,1300000
4772,36.7,4,9,Вторичка,кирпичный,1,Фрунзенский,2007,1850000
4773,32.0,5,5,Вторичка,кирпичный,1,Красноперекопский,,1450000
4774,68.0,2,16,Вторичка,кирпичный,3,Фрунзенский,1987,3650000
4775,45.2,2,2,Вторичка,кирпичный,2,Заволжский,,1555000
4776,37.0,10,10,Новостройки,кирпичный,1,Ленинский,,2150000
4777,100.0,7,9,Новостройки,кирпичный,3,Кировский,,8500000
4778,100.0,5,6,Новостройки,монолитный,3,Красноперекопский,,5600000
4779,57.8,3,6,Новостройки,монолитный,2,Красноперекопский,,3236800
4780,42.7,4,6,Новостройки,монолитный,1,Красноперекопский,,2391200
4781,39.1,16,16,Новостройки,кирпичный,1,Фрунзенский,,1600000
4782,41.9,4,4,Новостройки,кирпичный,1,Заволжский,,1845000
4783,35.0,7,12,Вторичка,кирпичный,1,Фрунзенский,,1650000
4784,67.0,12,14,Новостройки,кирпичный,2,Фрунзенский,,2875000
4785,42.4,3,5,Вторичка,кирпичный,2,Красноперекопский,,2050000
4786,42.0,3,3,Новостройки,кирпичный,1,Заволжский,,2200000
4787,58.9,12,14,Новостройки,кирпичный,2,Фрунзенский,,2530000
4788,46.0,5,14,Вторичка,панельный,1,Фрунзенский,,1780000
4789,43.7,6,17,Вторичка,монолитный,1,Фрунзенский,,2460000
4790,52.4,1,2,Вторичка,кирпичный,2,Заволжский,,1300000
4791,35.0,6,9,Вторичка,кирпичный,1,Фрунзенский,,2380000
4792,34.7,10,10,Новостройки,кирпичный,1,Заволжский,,1612155
4793,100.5,8,14,Новостройки,кирпичный,3,Фрунзенский,,4170335
4794,55.2,9,9,Новостройки,кирпичный,2,Фрунзенский,2018,2577623
4795,60.4,5,12,Вторичка,кирпичный,3,Фрунзенский,,2649000
4796,46.0,5,14,Вторичка,панельный,1,Фрунзенский,,1780000
4797,43.7,6,17,Вторичка,монолитный,1,Фрунзенский,,2460000
4798,52.4,1,2,Вторичка,кирпичный,2,Заволжский,,1300000
4799,35.0,6,9,Вторичка,кирпичный,1,Фрунзенский,,2380000
4800,63.0,4,5,Вторичка,панельный,3,Дзержинский,1974,2550000
4801,55.0,3,12,Новостройки,кирпичный,2,Фрунзенский,2018,2571402
4802,42.9,2,5,Вторичка,кирпичный,2,Кировский,,3100000
4803,39.2,10,14,Вторичка,панельный,1,Фрунзенский,,1700000
4804,39.0,9,12,Новостройки,кирпичный,1,Фрунзенский,2018,2001575
4805,32.6,3,10,Вторичка,кирпичный,1,Ленинский,,2050000
4806,37.3,1,10,Вторичка,кирпичный,1,Фрунзенский,,2355000
4807,38.0,5,10,Вторичка,панельный,1,Фрунзенский,,2150000
4808,30.0,6,9,Вторичка,панельный,1,Заволжский,,1500000
4809,92.5,1,17,Вторичка,монолитный,3,Фрунзенский,,6500000
4810,46.0,4,5,Вторичка,панельный,2,Дзержинский,,1890000
4811,56.4,2,17,Вторичка,монолитный,2,Фрунзенский,,3700000
4812,108.2,16,16,Вторичка,монолитный,4,Фрунзенский,,5500000
4813,56.0,1,4,Вторичка,кирпичный,2,Ленинский,1958,2950000
4814,68.0,2,4,Вторичка,кирпичный,2,Кировский,,7000000
4815,58.0,3,8,Новостройки,кирпичный,2,Красноперекопский,,2499999
4816,58.0,3,4,Вторичка,кирпичный,3,Ленинский,1961,4200000
4817,54.0,3,3,Вторичка,кирпичный,2,Заволжский,,2550000
4818,63.0,18,18,Новостройки,монолитный,2,Фрунзенский,,3070000
4819,57.0,2,3,Вторичка,кирпичный,2,Заволжский,,3000000
4820,58.0,3,6,Новостройки,кирпичный,2,Заволжский,,2540000
4821,51.2,4,5,Вторичка,кирпичный,3,Красноперекопский,1968,2100000
4822,48.0,2,5,Вторичка,кирпичный,2,Красноперекопский,1971,2850000
4823,40.1,3,4,Новостройки,кирпичный,1,Заволжский,,1740000
4824,133.0,4,4,Вторичка,кирпичный,3,Кировский,,17500000
4825,43.9,8,9,Вторичка,панельный,2,Дзержинский,,2100000
4826,35.0,2,4,Вторичка,кирпичный,1,Ленинский,,2000000
4827,45.0,5,10,Вторичка,панельный,2,Дзержинский,1983,2100000
4828,41.0,2,5,Вторичка,кирпичный,2,Фрунзенский,,800000
